target	sms	sms_length	kfold
True	pls confirm time collect cheque	31	4
True	ever get song stuck head reason wont go away til listen like times	66	4
True	new years plans	15	4
True	seems unnecessarily hostile	27	4
True	em olowoyey uscedu great time argentina sad secretary everything blessing	73	4
True	yes rent expensive way save	27	4
True	much torch	10	4
True	come mu sorting narcotics situation	35	4
True	good donâ€˜t need receiptsâ€”well done â€¦ yes please tell whatâ€˜s number could ring	85	4
True	wot wed nite til	16	4
False	hot live fantasies call per min ntt ltd po box croydon national rate call	73	4
True	didnt call lunch	16	4
True	plm come da way	15	4
True	bring tat cd forget	19	4
True	yes think office lap room think thats last days didnt shut	58	4
True	back amp packing car ill let know theres room	45	4
True	good morning pookie pie lol hope didnt wake	43	4
True	alright well bring see like ltgt mins	37	4
True	hey going lo lesson gym	23	4
True	per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune	111	4
True	dint slept afternoon	20	4
True	random saw old roomate campus graduated	39	4
False	account credited free text messages activate txt word credit tcs	64	4
True	yunny walking citylink ã¼ faster come hungry	44	4
True	money steve mate	16	4
True	hate call didnt accept even single call mine even messaged	58	4
True	got home babe still awake	25	4
True	still playing gautham	21	4
True	think iâ€˜m waiting bus inform get ever get	43	4
True	r still meeting dinner tonight	30	4
True	boy sweet words left morning sighs goes day love start studying	63	4
False	valentines day special win â£ quiz take partner trip lifetime send go rcvd	74	4
True	come round	10	4
True	nonenowhere ikno doesdiscountshitinnit	38	4
False	urgent trying contact todays draw shows â£ prize guaranteed call land line claim	80	4
True	wonders world style smile personality nature sms lovely friendship good morning dear	84	4
True	plz note anyone calling mobile co amp asks type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn	164	4
True	derp worse dude always wants party dude files complaint three drug abusers lives	80	4
True	ok juz receive	14	4
True	call like ltgt times oh give us hypertension oh	47	4
True	yeah right ill bring tape measure fri	37	4
True	gonnamissu muchi would say il send postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx	125	4
True	cancelled yeah baby well sounds important understand darlin give ring later fone love kate x	92	4
False	realize years well thousands old ladies running around tattoos	62	4
True	yet id like keep touch easiest way barcelona way ru house	57	4
True	thats haf keep busy	19	4
True	remember	8	4
True	sis lor juz watched italian job	31	4
True	sorry ill call later	20	4
True	fact youre cleaning shows know upset priority constantly want need	66	4
True	ok	2	4
True	oh sorry please	15	4
False	congrats mobile videophones r call videochat wid mates play java games dload polyph music noline rentl	102	4
False	xmas new years eve tickets sale club day till thurs fri sat night week theyre selling fast	90	4
True	call say coming today ok tell fool like ok	42	4
True	get door	8	4
True	way	3	4
True	whats happening gotten job begun registration permanent residency	65	4
True	moment dayhas valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish find todaygood morning	122	4
True	well glad didnt find totally disagreeable lol	45	4
False	tried contact reply offer video handset anytime networks mins unlimited text camcorder reply call	97	4
True	meeting work tel shall work tomorrow	36	4
True	still game	10	4
True	tee hee lecture cheery bye bye	30	4
True	chill another could sleep pain surgical emergency see unfolds okay	66	4
True	er mw filled tuth aight	23	4
True	attended nothing	16	4
True	blankets sufficient thx	23	4
False	guess ithis first time created web page read wrote waiting opinions want friend	79	4
True	bus love	8	4
True	wasnt enough trouble sleeping	29	4
True	well imma definitely need restock thanksgiving ill let know	59	4
True	way going back	14	4
True	get free call	13	4
True	happy new year princess	23	4
False	dear matthew please call landline complimentary tenerife holiday â£ cash await collection sae tcs	97	4
True	battery low babe	16	4
True	replying boye changed phone number	34	4
True	cant take major roles community outreach rock mel	49	4
True	aiyar hard type later free tell call n scold n tell	51	4
True	sorry ill call later	20	4
True	plan	4	4
True	pls needs dat slowly vomit	26	4
True	sweet well princess please tell likes dislikes bed	50	4
True	mystery solved opened email hes sent another batch isnt sweetie	63	4
True	aah cuddle would lush id need lots tea soup kind fumbling	57	4
True	good hear	9	4
True	piggy r awake bet still sleeping going lunch	44	4
True	today workin free oso gee thgt workin frens shop	48	4
True	lol always convincing	21	4
True	sorry sent blank msg yup trying serious studying	48	4
False	urgent please call landline abta complimentary tenerife holiday â£ cash await collection sae tcs box	100	4
True	people game mall iouri kaila	28	4
True	okey dokey swashbuckling stuff oh	33	4
True	yes posted couple pics fb theres still snow outside waking	58	4
True	hungry buy food good lei mum n yun dun wan juz buy little bit	61	4
False	freemsg hey got videopic fones reply wild txt ill send pics hurry bored work xxx	80	4
True	forget owns whos private property good boy always passionate kiss	65	4
True	aiyah ok already lar e nydc wheellock	37	4
True	nah wednesday bring mini cheetos bag	36	4
True	yeah fact asked needed anything like hour ago much	50	4
True	fineabsolutly fine	18	4
True	yoyyooo know change permissions drive mac usb flash drive	57	4
True	dude fakemy frnds got money thts reffering uif member wit mail link vl credited ltgt rs il getiing ltgt rsi draw acc wen ltgt rs	128	4
False	credits topped renewal pin tgxxrz	33	4
True	sorry lot friendofafriend stuff talk actual guy wants buy	57	4
False	r winner ave specially selected receive â£ cash holiday flights inc speak live operator claim	93	4
True	okie ã¼ wan meet bishan cos bishan driving today	48	4
True	sure yet still trying get hold	30	4
True	hi darlin cantdo anythingtomorrow myparents aretaking outfor meal free katexxx	78	4
True	one joys lifeis waking daywith thoughts somewheresomeone cares enough tosend warm morning greeting	98	4
True	haha money leh later got go tuition haha looking empty slots driving lessons	76	4
True	guy bitching acted like id interested buying something else next week gave us free	82	4
True	lover need	10	4
True	latebut kwish	13	4
True	seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke	108	4
True	ok lor sony ericsson salesman ask shuhui say quite gd use considering	69	4
True	sorry ill call later	20	4
True	po de need job aha	18	4
True	great never better day gives even reasons thank god	51	4
True	work please call	16	4
True	yup need ill jus wait e rain stop	33	4
True	shall start hear	16	4
True	issues right ill fix tomorrow	29	4
True	free nowcan call	16	4
False	ringtoneking	12	4
True	wait ltgt min	13	4
True	need lar jus testing e phone card dunno network gd thk waiting sis finish bathing bathe dun disturb liao cleaning room	118	4
True	havent	6	4
True	mmmmm loved waking words morning miss love hope day goes well happy wait us together	84	4
False	congratulations awarded cd vouchers guaranteed free entry wkly draw txt music	77	4
True	much bad avoid like	19	4
False	congratulations thanks good friend â£ xmas prize claim easy call per minute btnationalrate	90	4
True	still havent got urself jacket ah	33	4
False	xclusiveclubsaisai soiree speciale zouk nichols parisfree roses ladies info	75	4
True	take small dose tablet fever	28	4
False	urgent mobile number awarded â£ bonus caller prize call land line valid	71	4
True	hear loud scream ltgt minutes cause gyno shoving things belong	62	4
True	god blessget good sleep deari pray	34	4
True	havenâ’t lost ill always b didnâ’t intend hurt never knew felt iwasmarinethatâ’s urmomi careabout	97	4
False	hottest pics straight phone see getting wet wanting xx text pics txt costs textoperator xxx	91	4
True	oops shower called hey parking garage collapsed university hospital see crazy stuff like happen	95	4
False	private account statement shows unredeemed sim points call identifier expires	77	4
False	hmv bonus special pounds genuine hmv vouchers answer easy questions play send hmv info	86	4
True	hi probably much fun get message thought id txt cos bored james farting night	77	4
True	height recycling read twice people spend time earning money money spent spending time good morning keep smiling	111	4
True	purchase stuff today mail po box number	39	4
True	come people	11	4
True	like spoiled	12	4
True	thanks picking trash	20	4
True	actually nvm got hella cash still ltgt ish	42	4
True	lost kilos today	16	4
False	claire havin borin time alone wanna cum chat hope c luv claire xx callsâ£	73	4
True	oh ho first time use type words	31	4
True	thursday night yeah sure thing well work	40	4
True	oclock mine bash flat plan	26	4
False	awarded sipix digital camera call landline delivery within cs warranty p pâ£	76	4
True	haha dinner cousin	18	4
True	come home one last time wont anything trust	43	4
True	room	4	4
False	unsubscribed services get tons sexy babes hunks straight phone go subscriptions	79	4
True	ups also shipping company takes way usps takes week gets lag may bribe nipost get stuff	87	4
True	check nuerologist	17	4
True	pay ltdecimalgt lakhs	21	4
True	dear reach	10	4
True	nah straight bring bud drinks something thats actually little useful straight cash	82	4
True	cal sir meeting	15	4
True	anytime	7	4
True	r yet wearing blue shirt n black pants	38	4
True	much textin bout	16	4
True	ã¼ call make sure dat ive woken	31	4
True	look fuckin time fuck think	27	4
True	dude whats teresa hope okay didnt hear people called received package since dec ltgt thot yould like know fantastic year best reading plus really really bam first aid usmle work done	182	4
True	ill sch fr dun haf da book sch home	35	4
True	make time tonight whenever cool text whenever youre around	58	4
True	tot outside cos darren say come shopping course nice wat jus went sim lim look player	85	4
True	sorry vikky watching olave mandara movie kano trishul theatre wit frnds	71	4
